BettingSite, Event Tab, League, Event, Market, Stats
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Over17.5 -105
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Under16.5 +725
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Over17.5 +170
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Over18.5 +122
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Under17.5 +480
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Under18.5 +775
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Under18.5 +330
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Over18.5 +192
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Under19.5 +580
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Over19.5 +147
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Under19.5 +260
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Over20.5 +250
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Over20.5 +180
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Under20.5 +480
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Over19.5 +225
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Under21.5 +410
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Over21.5 +280
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Over22.5 +320
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Under21.5 +182
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Under22.5 +355
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Over21.5 +205
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Under20.5 +210
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Over23.5 +355
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Under23.5 +320
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Over23.5 +275
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Under22.5 +155
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Over24.5 +375
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Under24.5 +305
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Over22.5 +245
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Under23.5 +140
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Over25.5 +420
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Under25.5 +275
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Over24.5 +300
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Under24.5 +132
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Over26.5 +480
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Over26.5 +400
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Under25.5 +120
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Under26.5 +250
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Over27.5 +560
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Under27.5 +225
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Over25.5 +340
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Under26.5 +107
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Over28.5 +660
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Under28.5 +205
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Over28.5 +570
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Under27.5 -102
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Over29.5 +825
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Over29.5 +700
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Under28.5 -114
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Under29.5 +185
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Over30.5 +1025
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Under30.5 +167
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Under30.5 -139
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Over30.5 +925
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Under29.5 -125
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Under31.5 +152
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Under31.5 -154
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Over31.5 +1400
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Under32.5 +142
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Over32.5 +1750
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Over32.5 +1850
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Over33.5 +2500
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Over27.5 +470
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Lucrezia Stefanini and Under33.5 +135
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Over33.5 +2300
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Over31.5 +1250
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 1), Over6.5 -4000
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Under33.5 -175
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Winner and Total Games, Kaia Kanepi and Under32.5 -167
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 1), Over7.5 -769
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 1), Under6.5 +850
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 1), Over8.5 -250
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 1), Under7.5 +400
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 1), Under9.5 -133
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 1), Over9.5 -102
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 1), Over10.5 +260
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 1), Over12.5 +460
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 1), Under10.5 -400
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 2), Over6.5 -4000
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 1), Under12.5 -909
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 1), Under8.5 +175
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 2), Under7.5 +400
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 2), Under6.5 +850
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 2), Over7.5 -769
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 2), Under8.5 +175
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 2), Under9.5 -139
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 2), Over8.5 -250
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 2), Under10.5 -400
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 2), Over10.5 +260
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 2), Under12.5 -909
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 2), Over12.5 +460
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini First Set Total Games, Over3.5 -238
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini First Set Total Games, Under3.5 +175
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Set Total Games (Set 2), Over9.5 +100
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini First Set Total Games, Under4.5 +100
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini First Set Total Games, Over4.5 -133
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini First Set Total Games, Under5.5 -125
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi First Set Total Games, Under3.5 +285
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini First Set Total Games, Over5.5 -105
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi First Set Total Games, Under4.5 +185
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi First Set Total Games, Over3.5 -435
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi First Set Total Games, Under5.5 +150
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini Games Won, Over6.5 -435
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi First Set Total Games, Over4.5 -256
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini Games Won, Over7.5 -312
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi First Set Total Games, Over5.5 -200
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini Games Won, Under6.5 +290
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini Games Won, Over8.5 -238
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini Games Won, Under8.5 +175
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini Games Won, Over10.5 -167
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini Games Won, Over9.5 -192
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini Games Won, Under7.5 +220
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini Games Won, Under10.5 +125
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini Games Won, Over11.5 -143
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini Games Won, Under12.5 -175
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini Games Won, Over13.5 +220
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini Games Won, Under11.5 +107
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini Games Won, Over14.5 +305
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini Games Won, Over12.5 +132
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini Games Won, Under13.5 -312
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi Games Won, Over7.5 -769
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini Games Won, Under14.5 -455
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Lucrezia Stefanini Games Won, Under9.5 +145
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi Games Won, Under7.5 +450
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi Games Won, Over8.5 -588
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi Games Won, Over10.5 -400
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi Games Won, Under10.5 +270
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi Games Won, Under11.5 +240
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi Games Won, Over12.5 -102
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi Games Won, Under8.5 +370
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi Games Won, Under12.5 -128
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi Games Won, Over11.5 -345
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi Games Won, Over13.5 +187
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi Games Won, Over9.5 -476
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi Games Won, Under9.5 +315
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi Games Won, Under14.5 -370
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi Games Won, Over15.5 +360
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi Games Won, Under15.5 -588
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Game Winning Margin, Lucrezia Stefanini to win by 1-2 Games +1100
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Game Winning Margin, Lucrezia Stefanini to win by 3-4 Games +630
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Game Winning Margin, Lucrezia Stefanini to win by 5-6 Games +630
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi Games Won, Over14.5 +255
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Kaia Kanepi Games Won, Under13.5 -263
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Game Winning Margin, Kaia Kanepi to win by 1-2 Games +975
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Game Winning Margin, Lucrezia Stefanini to win by 7+ Games +610
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Game Winning Margin, Kaia Kanepi to win by 3-4 Games +450
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Game Winning Margin, Kaia Kanepi to win by 5-6 Games +365
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Game Winning Margin, Tie +2500
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Score After 2 Games (Set 1), 2-0 +285
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Score After 2 Games (Set 1), 1-1 -128
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Game Winning Margin, Kaia Kanepi to win by 7+ Games +340
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Score After 2 Games (Set 2), 2-0 +285
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Score After 2 Games (Set 2), 0-2 +200
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Score After 4 games (Set 1), 4-0 +1550
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Score After 4 games (Set 1), 3-1 +300
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Score After 4 games (Set 1), 2-2 +140
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Score After 2 Games (Set 1), 0-2 +200
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Score After 4 games (Set 1), 0-4 +900
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Score After 2 Games (Set 2), 1-1 -128
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Score After 4 games (Set 2), 4-0 +1550
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Score After 4 games (Set 2), 3-1 +300
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Score After 4 games (Set 1), 1-3 +215
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Score After 4 games (Set 2), 2-2 +140
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Score After 6 Games (Set 1), 5-1 +1000
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Score After 6 Games (Set 1), 6-0 +4900
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Score After 4 games (Set 2), 1-3 +215
Betano, Games Over/Under, Prague (W), Lucrezia Stefanini - Kaia Kanepi, Score After 6 Games (Set 1), 4-2 +330
