BettingSite, Event Tab, League, Event, Market, Stats
Betano, Props, CFL, Toronto Argonauts @ Calgary Stampeders, Halftime/Full Time, Tie/Tie +10900
Betano, Props, CFL, Toronto Argonauts @ Calgary Stampeders, Halftime/Full Time, Tie/Toronto Argonauts +2500
Betano, Props, CFL, Toronto Argonauts @ Calgary Stampeders, Halftime/Full Time, Tie/Calgary Stampeders +3900
Betano, Props, CFL, Toronto Argonauts @ Calgary Stampeders, Halftime/Full Time, Calgary Stampeders/Toronto Argonauts +590
Betano, Props, CFL, Toronto Argonauts @ Calgary Stampeders, Halftime/Full Time, Calgary Stampeders/Calgary Stampeders +410
Betano, Props, CFL, Toronto Argonauts @ Calgary Stampeders, Points - Odd/Even (incl. OT), Odd -133
Betano, Props, CFL, Toronto Argonauts @ Calgary Stampeders, Halftime/Full Time, Calgary Stampeders/Tie +3100
Betano, Props, CFL, Toronto Argonauts @ Calgary Stampeders, Points - Odd/Even (incl. OT), Even +100
Betano, Props, CFL, Toronto Argonauts @ Calgary Stampeders, Odd/Even Total Points, Odd -122
Betano, Props, CFL, Montreal Alouettes @ Hamilton Tiger-Cats, Game to go to Overtime, Yes +875
Betano, Props, CFL, Montreal Alouettes @ Hamilton Tiger-Cats, Halftime/Full Time, Montreal Alouettes/Tie +3400
Betano, Props, CFL, Toronto Argonauts @ Calgary Stampeders, Game to go to Overtime, Yes +925
Betano, Props, CFL, Montreal Alouettes @ Hamilton Tiger-Cats, Game to go to Overtime, No -3333
Betano, Props, CFL, Montreal Alouettes @ Hamilton Tiger-Cats, Halftime/Full Time, Montreal Alouettes/Montreal Alouettes +152
Betano, Props, CFL, Toronto Argonauts @ Calgary Stampeders, Odd/Even Total Points, Even -110
Betano, Props, CFL, Montreal Alouettes @ Hamilton Tiger-Cats, Halftime/Full Time, Montreal Alouettes/Hamilton Tiger-Cats +600
Betano, Props, CFL, Montreal Alouettes @ Hamilton Tiger-Cats, Halftime/Full Time, Tie/Hamilton Tiger-Cats +2600
Betano, Props, CFL, Montreal Alouettes @ Hamilton Tiger-Cats, Halftime/Full Time, Tie/Tie +8900
Betano, Props, CFL, Montreal Alouettes @ Hamilton Tiger-Cats, Halftime/Full Time, Tie/Montreal Alouettes +2500
Betano, Props, CFL, Montreal Alouettes @ Hamilton Tiger-Cats, Halftime/Full Time, Hamilton Tiger-Cats/Hamilton Tiger-Cats +170
Betano, Props, CFL, Montreal Alouettes @ Hamilton Tiger-Cats, Halftime/Full Time, Hamilton Tiger-Cats/Tie +3400
Betano, Props, CFL, Montreal Alouettes @ Hamilton Tiger-Cats, Halftime/Full Time, Hamilton Tiger-Cats/Montreal Alouettes +590
Betano, Props, CFL, Montreal Alouettes @ Hamilton Tiger-Cats, Odd/Even Total Points, Odd -122
Betano, Props, CFL, Montreal Alouettes @ Hamilton Tiger-Cats, Points - Odd/Even (incl. OT), Odd -139
Betano, Props, CFL, Montreal Alouettes @ Hamilton Tiger-Cats, Points - Odd/Even (incl. OT), Even +105
Betano, Props, CFL, Ottawa Redblacks @ Saskatchewan Roughriders, Game to go to Overtime, Yes +875
Betano, Props, CFL, Ottawa Redblacks @ Saskatchewan Roughriders, Halftime/Full Time, Ottawa Redblacks/Tie +3400
Betano, Props, CFL, Ottawa Redblacks @ Saskatchewan Roughriders, Halftime/Full Time, Ottawa Redblacks/Ottawa Redblacks +147
Betano, Props, CFL, Montreal Alouettes @ Hamilton Tiger-Cats, Odd/Even Total Points, Even -108
Betano, Props, CFL, Ottawa Redblacks @ Saskatchewan Roughriders, Game to go to Overtime, No -3333
Betano, Props, CFL, Ottawa Redblacks @ Saskatchewan Roughriders, Halftime/Full Time, Ottawa Redblacks/Saskatchewan Roughriders +600
Betano, Props, CFL, Ottawa Redblacks @ Saskatchewan Roughriders, Halftime/Full Time, Saskatchewan Roughriders/Ottawa Redblacks +590
Betano, Props, CFL, Ottawa Redblacks @ Saskatchewan Roughriders, Halftime/Full Time, Tie/Ottawa Redblacks +2500
Betano, Props, CFL, Ottawa Redblacks @ Saskatchewan Roughriders, Halftime/Full Time, Tie/Saskatchewan Roughriders +2600
Betano, Props, CFL, Ottawa Redblacks @ Saskatchewan Roughriders, Halftime/Full Time, Saskatchewan Roughriders/Tie +3400
Betano, Props, CFL, Ottawa Redblacks @ Saskatchewan Roughriders, Halftime/Full Time, Saskatchewan Roughriders/Saskatchewan Roughriders +177
Betano, Props, CFL, Ottawa Redblacks @ Saskatchewan Roughriders, Halftime/Full Time, Tie/Tie +7900
Betano, Props, CFL, Ottawa Redblacks @ Saskatchewan Roughriders, Points - Odd/Even (incl. OT), Odd -139
Betano, Props, CFL, Ottawa Redblacks @ Saskatchewan Roughriders, Odd/Even Total Points, Even -108
Betano, Props, CFL, Ottawa Redblacks @ Saskatchewan Roughriders, Points - Odd/Even (incl. OT), Even +105
Betano, Props, CFL, Ottawa Redblacks @ Saskatchewan Roughriders, Odd/Even Total Points, Odd -122
